Product_ID,Product_Name,Category,Sector,Unit,Purchase_Price,Selling_Price,Current_Stock,Minimum_Stock,Maximum_Stock,Reorder_Level,Status,Description,Supplier_ID,Lead_Time_Days,Record_Type,Sale_ID,Business_ID,Date,Customer_ID,Quantity,Discount_Percent,Total_Amount,Payment_Mode,Payment_Status,Credit_Amount,Notes,Expense_ID,Amount,Is_Fixed,Customer_Name,Contact_Number,Customer_Type,Total_Credit_Sales,Total_Payments_Received,Outstanding_Amount,Last_Payment_Date,Days_Overdue,Vendor_ID,Vendor_Name,Material_Type,Total_Ordered_Amount,Total_Paid_Amount,Outstanding_Balance,Next_Payment_Date,Credit_Days_Allowed,Loan_ID,Loan_Provider,Principal_Amount,Interest_Rate,Tenure_Months,Monthly_EMI,Outstanding_Principal,Start_Date,Next_Due_Date,Loan_Type
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0658,BUS001,2026-07-18,CUST038,4.0,0.0,₹ 880,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0659,BUS001,2026-07-18,CUST039,8.0,5.0,₹ 3230,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 850,,,,,,,,,Sale,SALE0660,BUS001,2026-07-18,CUST003,2.0,0.0,₹ 1700,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD011,,,,,,₹ 295,,,,,,,,,Sale,SALE0661,BUS001,2026-07-19,CUST019,2.0,0.0,₹ 590,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0662,BUS001,2026-07-19,CUST005,5.0,0.0,₹ 1100,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE0663,BUS001,2026-07-19,CUST039,4.0,0.0,₹ 9800,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE0664,BUS001,2026-07-19,CUST032,3.0,0.0,₹ 270,Credit,Pending,₹ 270,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0665,BUS001,2026-07-19,CUST040,8.0,0.0,₹ 1760,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE0666,BUS001,2026-07-19,CUST003,20.0,0.0,₹ 300,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 50,,,,,,,,,Sale,SALE0667,BUS001,2026-07-20,CUST010,1.0,0.0,₹ 50,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 850,,,,,,,,,Sale,SALE0668,BUS001,2026-07-20,CUST014,4.0,0.0,₹ 3400,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE0669,BUS001,2026-07-20,CUST027,44.0,0.0,₹ 660,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE0670,BUS001,2026-07-20,CUST031,3.0,10.0,₹ 243,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0671,BUS001,2026-07-20,CUST022,15.0,0.0,₹ 6375,Credit,Pending,₹ 6375,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE0672,BUS001,2026-07-20,CUST014,1.0,5.0,₹ 2327,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0673,BUS001,2026-07-20,CUST015,5.0,0.0,₹ 1100,Credit,Pending,₹ 1100,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE0674,BUS001,2026-07-20,CUST027,3.0,0.0,₹ 270,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 850,,,,,,,,,Sale,SALE0675,BUS001,2026-07-20,CUST007,5.0,0.0,₹ 4250,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0676,BUS001,2026-07-20,CUST033,5.0,10.0,₹ 1912,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE0677,BUS001,2026-07-20,CUST022,9.0,0.0,₹ 810,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0678,BUS001,2026-07-20,CUST019,14.0,0.0,₹ 5950,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE0679,BUS001,2026-07-20,CUST018,37.0,0.0,₹ 555,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 135,,,,,,,,,Sale,SALE0680,BUS001,2026-07-20,CUST007,3.0,5.0,₹ 384,Credit,Pending,₹ 384,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0681,BUS001,2026-07-20,CUST026,7.0,5.0,₹ 2826,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 135,,,,,,,,,Sale,SALE0682,BUS001,2026-07-20,CUST016,3.0,0.0,₹ 405,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 850,,,,,,,,,Sale,SALE0683,BUS001,2026-07-20,CUST025,2.0,10.0,₹ 1530,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0684,BUS001,2026-07-20,CUST017,12.0,0.0,₹ 5100,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE0685,BUS001,2026-07-20,CUST024,5.0,0.0,₹ 12250,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0686,BUS001,2026-07-20,CUST028,9.0,0.0,₹ 3825,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 850,,,,,,,,,Sale,SALE0687,BUS001,2026-07-21,CUST016,4.0,0.0,₹ 3400,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD012,,,,,,₹ 390,,,,,,,,,Sale,SALE0688,BUS001,2026-07-21,CUST011,2.0,0.0,₹ 780,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD012,,,,,,₹ 390,,,,,,,,,Sale,SALE0689,BUS001,2026-07-21,CUST006,4.0,0.0,₹ 1560,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0690,BUS001,2026-07-21,CUST018,5.0,0.0,₹ 2125,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0691,BUS001,2026-07-21,CUST019,14.0,0.0,₹ 5950,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0692,BUS001,2026-07-21,CUST014,4.0,0.0,₹ 1700,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD012,,,,,,₹ 390,,,,,,,,,Sale,SALE0693,BUS001,2026-07-21,CUST002,5.0,0.0,₹ 1950,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0694,BUS001,2026-07-21,CUST011,7.0,0.0,₹ 1540,Credit,Pending,₹ 1540,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 850,,,,,,,,,Sale,SALE0695,BUS001,2026-07-21,CUST037,5.0,0.0,₹ 4250,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0696,BUS001,2026-07-21,CUST008,3.0,0.0,₹ 1275,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE0697,BUS001,2026-07-21,CUST020,47.0,0.0,₹ 705,Credit,Pending,₹ 705,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE0698,BUS001,2026-07-21,CUST022,8.0,0.0,₹ 720,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE0699,BUS001,2026-07-21,CUST002,5.0,0.0,₹ 450,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE0700,BUS001,2026-07-22,CUST002,1.0,0.0,₹ 2450,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0701,BUS001,2026-07-22,CUST023,5.0,0.0,₹ 2125,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD012,,,,,,₹ 390,,,,,,,,,Sale,SALE0702,BUS001,2026-07-22,CUST005,1.0,0.0,₹ 390,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE0703,BUS001,2026-07-22,CUST025,8.0,0.0,₹ 720,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 50,,,,,,,,,Sale,SALE0704,BUS001,2026-07-22,CUST003,5.0,0.0,₹ 250,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE0705,BUS001,2026-07-22,CUST001,4.0,0.0,₹ 9800,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE0706,BUS001,2026-07-22,CUST036,9.0,0.0,₹ 198,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0707,BUS001,2026-07-22,CUST033,5.0,0.0,₹ 1100,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0708,BUS001,2026-07-22,CUST009,6.0,0.0,₹ 1320,Credit,Pending,₹ 1320,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE0709,BUS001,2026-07-22,CUST010,2.0,0.0,₹ 4900,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 850,,,,,,,,,Sale,SALE0710,BUS001,2026-07-22,CUST012,5.0,0.0,₹ 4250,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE0711,BUS001,2026-07-23,CUST016,7.0,0.0,₹ 630,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0712,BUS001,2026-07-23,CUST025,15.0,0.0,₹ 6375,Credit,Pending,₹ 6375,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 135,,,,,,,,,Sale,SALE0713,BUS001,2026-07-23,CUST033,2.0,5.0,₹ 256,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 135,,,,,,,,,Sale,SALE0714,BUS001,2026-07-23,CUST038,3.0,0.0,₹ 405,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0715,BUS001,2026-07-23,CUST004,5.0,10.0,₹ 990,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD010,,,,,,₹ 520,,,,,,,,,Sale,SALE0716,BUS001,2026-07-23,CUST020,3.0,0.0,₹ 1560,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE0717,BUS001,2026-07-23,CUST001,27.0,0.0,₹ 405,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 50,,,,,,,,,Sale,SALE0718,BUS001,2026-07-23,CUST035,5.0,0.0,₹ 250,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 850,,,,,,,,,Sale,SALE0719,BUS001,2026-07-23,CUST012,3.0,0.0,₹ 2550,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 850,,,,,,,,,Sale,SALE0720,BUS001,2026-07-23,CUST032,4.0,0.0,₹ 3400,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0721,BUS001,2026-07-23,CUST021,15.0,5.0,₹ 6056,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE0722,BUS001,2026-07-23,CUST033,29.0,0.0,₹ 435,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD011,,,,,,₹ 295,,,,,,,,,Sale,SALE0723,BUS001,2026-07-23,CUST039,3.0,0.0,₹ 885,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 850,,,,,,,,,Sale,SALE0724,BUS001,2026-07-24,CUST014,2.0,0.0,₹ 1700,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE0725,BUS001,2026-07-24,CUST006,10.0,10.0,₹ 810,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 50,,,,,,,,,Sale,SALE0726,BUS001,2026-07-24,CUST019,2.0,0.0,₹ 100,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0727,BUS001,2026-07-24,CUST031,7.0,0.0,₹ 2975,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0728,BUS001,2026-07-24,CUST038,10.0,0.0,₹ 2200,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE0729,BUS001,2026-07-24,CUST037,48.0,0.0,₹ 720,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE0730,BUS001,2026-07-24,CUST004,18.0,10.0,₹ 243,Credit,Pending,₹ 243,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE0731,BUS001,2026-07-24,CUST009,7.0,0.0,₹ 154,Credit,Pending,₹ 154,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0732,BUS001,2026-07-24,CUST021,4.0,10.0,₹ 1530,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 135,,,,,,,,,Sale,SALE0733,BUS001,2026-07-24,CUST027,1.0,0.0,₹ 135,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE0734,BUS001,2026-07-24,CUST019,2.0,0.0,₹ 4900,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 135,,,,,,,,,Sale,SALE0735,BUS001,2026-07-24,CUST019,4.0,0.0,₹ 540,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE0736,BUS001,2026-07-24,CUST017,11.0,0.0,₹ 165,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0737,BUS001,2026-07-24,CUST019,4.0,5.0,₹ 836,Credit,Pending,₹ 836,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD012,,,,,,₹ 390,,,,,,,,,Sale,SALE0738,BUS001,2026-07-24,CUST035,3.0,5.0,₹ 1111,Credit,Pending,₹ 1111,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE0739,BUS001,2026-07-24,CUST028,34.0,10.0,₹ 459,Credit,Pending,₹ 459,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE0740,BUS001,2026-07-24,CUST015,28.0,5.0,₹ 399,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD002,,,,,,₹ 135,,,,,,,,,Sale,SALE0741,BUS001,2026-07-24,CUST035,5.0,0.0,₹ 675,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE0742,BUS001,2026-07-25,CUST011,4.0,0.0,₹ 360,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE0743,BUS001,2026-07-25,CUST020,1.0,0.0,₹ 2450,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 850,,,,,,,,,Sale,SALE0744,BUS001,2026-07-25,CUST032,3.0,0.0,₹ 2550,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0745,BUS001,2026-07-25,CUST001,12.0,0.0,₹ 5100,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE0746,BUS001,2026-07-25,CUST040,22.0,0.0,₹ 330,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0747,BUS001,2026-07-25,CUST015,6.0,0.0,₹ 2550,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE0748,BUS001,2026-07-25,CUST011,5.0,0.0,₹ 110,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE0749,BUS001,2026-07-25,CUST027,7.0,0.0,₹ 630,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE0750,BUS001,2026-07-25,CUST037,5.0,0.0,₹ 12250,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 50,,,,,,,,,Sale,SALE0751,BUS001,2026-07-25,CUST022,4.0,5.0,₹ 190,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE0752,BUS001,2026-07-25,CUST025,4.0,0.0,₹ 88,Credit,Pending,₹ 88,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD011,,,,,,₹ 295,,,,,,,,,Sale,SALE0753,BUS001,2026-07-25,CUST027,4.0,0.0,₹ 1180,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE0754,BUS001,2026-07-25,CUST001,2.0,0.0,₹ 4900,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE0755,BUS001,2026-07-25,CUST035,3.0,10.0,₹ 59,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD010,,,,,,₹ 520,,,,,,,,,Sale,SALE0756,BUS001,2026-07-25,CUST013,4.0,0.0,₹ 2080,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 850,,,,,,,,,Sale,SALE0757,BUS001,2026-07-25,CUST014,5.0,0.0,₹ 4250,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0758,BUS001,2026-07-26,CUST018,5.0,5.0,₹ 1045,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE0759,BUS001,2026-07-26,CUST002,8.0,0.0,₹ 720,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0760,BUS001,2026-07-26,CUST035,3.0,0.0,₹ 1275,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0761,BUS001,2026-07-26,CUST012,9.0,0.0,₹ 3825,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0762,BUS001,2026-07-26,CUST032,3.0,0.0,₹ 1275,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD011,,,,,,₹ 295,,,,,,,,,Sale,SALE0763,BUS001,2026-07-26,CUST009,5.0,5.0,₹ 1401,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD012,,,,,,₹ 390,,,,,,,,,Sale,SALE0764,BUS001,2026-07-26,CUST007,3.0,0.0,₹ 1170,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD001,,,,,,₹ 220,,,,,,,,,Sale,SALE0765,BUS001,2026-07-26,CUST013,6.0,10.0,₹ 1188,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0766,BUS001,2026-07-26,CUST013,7.0,5.0,₹ 2826,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD007,,,,,,₹ 850,,,,,,,,,Sale,SALE0767,BUS001,2026-07-26,CUST022,3.0,0.0,₹ 2550,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE0768,BUS001,2026-07-26,CUST040,7.0,0.0,₹ 630,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 50,,,,,,,,,Sale,SALE0769,BUS001,2026-07-26,CUST030,5.0,0.0,₹ 250,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE0770,BUS001,2026-07-26,CUST026,9.0,0.0,₹ 198,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE0771,BUS001,2026-07-26,CUST002,14.0,5.0,₹ 199,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD009,,,,,,₹ 50,,,,,,,,,Sale,SALE0772,BUS001,2026-07-26,CUST032,4.0,5.0,₹ 190,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE0773,BUS001,2026-07-26,CUST019,12.0,5.0,₹ 171,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD003,,,,,,₹ 15,,,,,,,,,Sale,SALE0774,BUS001,2026-07-27,CUST003,44.0,0.0,₹ 660,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD004,,,,,,₹ 90,,,,,,,,,Sale,SALE0775,BUS001,2026-07-27,CUST008,3.0,0.0,₹ 270,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD008,,,,,,₹ 22,,,,,,,,,Sale,SALE0776,BUS001,2026-07-27,CUST025,9.0,10.0,₹ 178,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD006,,,,,,₹ 2450,,,,,,,,,Sale,SALE0777,BUS001,2026-07-27,CUST028,1.0,0.0,₹ 2450,Cash,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROD005,,,,,,₹ 425,,,,,,,,,Sale,SALE0778,BUS001,2026-07-27,CUST023,12.0,0.0,₹ 5100,UPI,Completed,0,Standard Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
